Format Version,1.0,
Take Name,TrunkStability_DS_MOCAP_Raw_6,
Capture Frame Rate,1920.00,
Export Frame Rate,120.00,
Capture Start Time,09 Aug 2021 09:19:06 -0400,
Total Frames In Take,1947,
Total Exported Frames,31152,
Coordinate Space,Local,
Device Name,NIDAQ USB-6343 (BNC) 31369206,
Device Type,1,
Device Channel Count,10,
Mocap Rate,120.00,
Mocap Rate Multiple,16.00

MocapFrame, MocapTime, DeviceFrame,ESR,ESL,IntOblR,IntOblL,LatR,LatL,AbsR,AbsL,ExtOblR,ExtOblL
1773,14.775000,28382,-0.005310,-0.016480,0.015715,0.022613,0.011444,-0.005639,-0.026335,0.024913,0.016700,0.045938
1773,14.775000,28383,-0.007282,-0.014837,0.019328,0.024585,0.003888,-0.005310,-0.024036,0.024256,0.020642,0.049223
1774,14.783333,28384,-0.000383,-0.014509,0.020314,0.023270,0.010787,-0.003668,-0.025350,0.025899,0.018343,0.034112
1774,14.783333,28385,-0.000054,-0.007282,0.023270,0.023599,0.010130,-0.001040,-0.026007,0.024256,0.004874,0.027541
1774,14.783333,28386,0.001917,-0.007282,0.021956,0.021299,0.014401,-0.001040,-0.028964,0.019657,-0.000054,0.030498
1774,14.783333,28387,0.002245,-0.005639,0.022942,0.016372,0.015058,0.001588,-0.030278,0.020971,0.008487,0.018343
1774,14.783333,28388,0.003231,-0.006953,0.022285,0.023928,0.013086,-0.000054,-0.025678,0.018671,0.012758,0.013415
1774,14.783333,28389,0.000931,-0.008267,0.020642,0.023928,0.013086,-0.002682,-0.021079,0.020971,0.017029,0.016372
1774,14.783333,28390,-0.003339,-0.006953,0.018014,0.023270,0.012101,0.001588,-0.029621,0.029841,0.012758,0.027870
1774,14.783333,28391,0.001260,-0.006296,0.011444,0.023270,0.007830,0.001917,-0.026007,0.023599,0.021956,0.011115
1774,14.783333,28392,0.001588,-0.004982,0.019328,0.017686,0.008487,0.004217,-0.025678,0.024913,0.009801,0.006188
1774,14.783333,28393,-0.000383,-0.004325,0.015715,0.024585,0.012101,0.004874,-0.025350,0.027213,0.014729,0.011444
1774,14.783333,28394,0.004217,-0.004982,0.015715,0.022942,0.010458,0.003888,-0.027650,0.024585,0.008816,0.016700
1774,14.783333,28395,0.007502,-0.002682,0.015058,0.023599,0.008816,-0.002025,-0.026993,0.021299,0.005202,0.002574
1774,14.783333,28396,0.013415,0.000931,0.014072,0.023928,0.009473,-0.002682,-0.026335,0.017357,-0.003339,0.029512
1774,14.783333,28397,0.011444,-0.000383,0.015386,0.022942,0.011444,-0.004325,-0.027650,0.019000,0.007173,-0.012866
1774,14.783333,28398,0.004217,-0.003668,0.014401,0.021299,0.003560,0.005202,-0.030278,0.020642,0.002902,0.001588
1774,14.783333,28399,0.007173,-0.004982,0.015386,0.023599,0.006845,0.001260,-0.027321,0.012101,0.010458,0.008816
1775,14.791667,28400,0.002902,-0.006624,0.019000,0.027541,0.006188,0.002574,-0.030606,0.022942,0.048895,0.008159
1775,14.791667,28401,0.004874,-0.003339,0.020314,0.032140,0.006845,0.000931,-0.027978,0.024256,0.007502,0.003560
1775,14.791667,28402,0.004217,-0.003668,0.022613,0.019657,0.013415,-0.001040,-0.027978,0.025899,0.019000,0.020971
1775,14.791667,28403,-0.000054,-0.008267,0.021628,0.023270,0.006188,-0.000711,-0.033891,0.025242,0.016043,0.016043
1775,14.791667,28404,0.001260,-0.017794,0.024585,0.023599,0.008159,-0.006296,-0.026664,0.018014,0.031155,0.022942
1775,14.791667,28405,-0.001040,-0.021408,0.028198,0.026227,0.005531,-0.004982,-0.028307,0.025242,0.031483,0.030826
1775,14.791667,28406,0.001260,-0.019437,0.016372,0.035426,0.005202,-0.006296,-0.028307,0.023270,0.025570,0.038382
1775,14.791667,28407,0.002574,-0.015494,0.021628,0.026227,0.007830,-0.003339,-0.029949,0.022613,0.031812,0.022285
1775,14.791667,28408,-0.005967,-0.010238,0.020314,0.026884,0.007173,0.002574,-0.038491,0.023928,0.033126,0.035426
1775,14.791667,28409,-0.006624,-0.008267,0.021956,0.022613,0.008159,0.000603,-0.026664,0.012101,0.037397,0.035754
1775,14.791667,28410,-0.007939,-0.005967,0.030826,0.022285,0.006845,0.001260,-0.032249,0.024585,0.043310,0.028855
1775,14.791667,28411,-0.008596,-0.002025,0.027541,0.023928,0.006188,-0.002354,-0.030278,0.020314,0.032469,0.047252
1775,14.791667,28412,-0.012866,-0.003668,0.023599,0.018014,0.004217,0.002574,-0.030278,0.020314,0.031812,0.039039
1775,14.791667,28413,-0.013852,-0.005310,0.021299,0.020642,0.006845,-0.000383,-0.039476,0.022942,0.031812,0.046267
1775,14.791667,28414,-0.014509,0.002245,0.021628,0.021628,0.001917,-0.004653,-0.025021,0.026556,0.022942,0.040353
1775,14.791667,28415,-0.009253,-0.008596,0.020971,0.022942,0.000931,-0.004653,-0.027978,0.019328,0.055465,0.033126
1776,14.800000,28416,-0.009581,-0.008596,0.023928,0.024256,-0.003011,-0.005639,-0.029292,0.020642,0.026884,0.038382
1776,14.800000,28417,-0.009253,-0.008596,0.019328,0.021956,0.006516,-0.018451,-0.028635,0.019985,0.031155,0.030498
1776,14.800000,28418,-0.003996,-0.010895,0.018014,0.020971,-0.000711,-0.006953,-0.027650,0.023928,0.002245,0.022285
1776,14.800000,28419,-0.012209,-0.019765,0.021299,0.020642,-0.000054,-0.009581,-0.036191,0.018343,-0.009910,0.020314
1776,14.800000,28420,-0.010567,-0.016151,0.022942,0.022285,-0.003011,-0.006296,-0.033563,0.020971,0.006845,0.012101
1776,14.800000,28421,-0.003011,-0.010895,0.023928,0.021956,-0.003668,-0.008924,-0.031592,0.019985,0.006188,0.007830
1776,14.800000,28422,0.001588,-0.007610,0.024256,0.019985,-0.000383,-0.011552,-0.032906,0.024585,-0.003996,0.008487
1776,14.800000,28423,-0.008924,-0.003996,0.020314,0.019328,0.002902,-0.007282,-0.037505,0.024913,0.011772,0.020971
1776,14.800000,28424,-0.001368,-0.016808,0.018014,0.020314,0.005859,-0.007939,-0.030935,0.022613,0.021628,0.009801
1776,14.800000,28425,-0.004325,-0.017137,0.017357,0.024256,0.006845,-0.005639,-0.028635,0.025242,0.019328,-0.018780
1776,14.800000,28426,0.000931,-0.015166,0.018343,0.022613,0.007830,-0.004325,-0.026335,0.022942,0.003560,0.007502
1776,14.800000,28427,0.006188,-0.009253,0.019000,0.020642,0.010130,0.001588,-0.026335,0.020971,-0.014180,0.004545
1776,14.800000,28428,0.009801,-0.008596,0.018343,0.021628,0.011115,0.002574,-0.034220,0.023599,-0.009253,-0.000711
1776,14.800000,28429,0.014072,-0.004653,0.009801,0.023270,0.006516,0.005859,-0.032249,0.026227,0.013086,-0.005310
1776,14.800000,28430,0.009144,-0.012209,0.019657,0.028198,0.008487,0.008159,-0.031592,0.026227,0.013086,-0.006624
1776,14.800000,28431,0.003560,-0.012209,0.016043,0.026227,-0.001040,0.007173,-0.033234,0.026227,0.015715,0.016372
1777,14.808333,28432,-0.008596,-0.011224,0.015058,0.023270,0.003231,0.002902,-0.030935,0.021956,0.018343,0.007502
1777,14.808333,28433,-0.000711,-0.023379,0.017357,0.021299,0.005202,0.000931,-0.028307,0.016700,0.021299,0.005859
1777,14.808333,28434,-0.004653,-0.015166,0.016372,0.021299,0.007173,0.000603,-0.029292,0.022942,-0.002354,0.020971
1777,14.808333,28435,0.000931,-0.012866,0.015386,0.021628,0.005531,0.002245,-0.031263,0.022942,0.028855,0.032140
1777,14.808333,28436,0.005859,-0.009253,0.020971,0.027213,-0.002025,0.006188,-0.033563,0.025570,0.026556,0.038382
1777,14.808333,28437,0.013086,-0.008267,0.023270,0.028527,0.003231,0.004217,-0.026664,0.025242,0.032469,0.030826
1777,14.808333,28438,0.007502,-0.004982,0.019328,0.030169,0.002245,0.002574,-0.036848,0.028527,0.029841,0.038711
1777,14.808333,28439,0.008159,-0.004325,0.017029,0.027541,0.005859,-0.000054,-0.034877,0.020642,0.016043,0.079447
1777,14.808333,28440,0.004874,-0.005310,0.020314,0.019000,0.007502,-0.003996,-0.031592,0.023270,0.035754,0.046595
1777,14.808333,28441,0.003888,-0.006953,0.019000,0.026556,0.009801,-0.008267,-0.031920,0.025899,0.036740,0.042981
1777,14.808333,28442,0.001917,-0.012209,0.022942,0.022942,0.009801,-0.002025,-0.031920,0.025570,0.023599,0.055794
1777,14.808333,28443,-0.004653,-0.016808,0.025242,0.020642,0.009801,-0.001368,-0.026007,0.025242,0.006516,0.057436
1777,14.808333,28444,-0.001697,-0.006624,0.013415,0.024913,0.007502,-0.000383,-0.026993,0.021956,0.036083,0.040353
1777,14.808333,28445,-0.000383,-0.007939,0.019657,0.026556,0.003888,0.000274,-0.025678,0.022285,0.031155,0.055794
1777,14.808333,28446,0.000931,-0.006296,0.013086,0.027541,0.007830,0.000603,-0.020751,0.023599,0.034112,0.049880
1777,14.808333,28447,-0.001040,-0.007939,0.018343,0.026227,0.007830,0.000274,-0.038819,0.023928,0.024256,0.056122
1778,14.816667,28448,-0.005310,-0.015494,0.021628,0.026227,0.007173,0.000931,-0.028307,0.018671,0.038054,0.047581
1778,14.816667,28449,-0.011881,-0.006624,0.023928,0.025242,0.010130,0.001917,-0.028964,0.023270,0.017357,0.029841
1778,14.816667,28450,-0.014509,-0.007939,0.022285,0.018014,0.019657,0.000931,-0.029949,0.024256,0.015715,0.037068
1778,14.816667,28451,-0.014180,-0.007282,0.023599,0.018671,0.007830,-0.000054,-0.022722,0.023599,0.011444,0.028198
1778,14.816667,28452,-0.015166,-0.009253,0.025242,0.018014,0.010787,0.001917,-0.031592,0.031812,0.024585,0.037397
1778,14.816667,28453,-0.004982,-0.005310,0.023928,0.019657,0.012101,0.003888,-0.027321,0.025242,0.016043,0.032469
1778,14.816667,28454,-0.005310,-0.004982,0.020314,0.020314,0.010458,0.007830,-0.029292,0.025899,0.001260,0.017686
1778,14.816667,28455,-0.002354,-0.004982,0.018343,0.019328,0.010787,0.004217,-0.027978,0.025570,0.003560,0.012429
1778,14.816667,28456,0.001917,-0.006953,0.018014,0.021956,0.010130,0.002574,-0.018780,0.025899,0.004545,0.010787
1778,14.816667,28457,0.000931,-0.006624,0.016043,0.025899,0.010130,0.003888,-0.029949,0.025242,0.013086,0.017686
1778,14.816667,28458,-0.000711,-0.011224,0.018343,0.026227,0.009144,0.000931,-0.029621,0.023270,-0.011881,0.046595
1778,14.816667,28459,-0.002354,-0.012538,0.016043,0.038054,0.006516,-0.001040,-0.029292,0.024256,0.004874,0.014729
1778,14.816667,28460,-0.002025,-0.009581,0.015715,0.029184,0.013086,-0.011881,-0.027650,0.024256,0.009801,-0.000383
1778,14.816667,28461,-0.000383,-0.007610,0.015058,0.024585,0.007502,-0.002354,-0.029621,0.025899,0.006845,0.003231
1778,14.816667,28462,-0.002354,-0.008267,0.017029,0.026884,0.010458,-0.000383,-0.031263,0.023928,0.025899,0.007502
1778,14.816667,28463,-0.007939,-0.011224,0.026884,0.023270,0.014072,0.000931,-0.028307,0.027213,-0.003668,0.016700
1779,14.825000,28464,-0.004653,-0.006296,0.018014,0.021956,0.008159,0.002902,-0.026993,0.024585,0.004874,0.010130
1779,14.825000,28465,0.003888,-0.006624,0.022285,0.023928,0.014072,-0.009581,-0.025350,0.022942,0.009473,0.005531
1779,14.825000,28466,0.015058,-0.004653,0.021956,0.021956,0.004545,0.002245,-0.023050,0.015386,-0.003011,0.008487
1779,14.825000,28467,0.002245,0.003888,0.022285,0.021956,0.005531,-0.002682,-0.030278,0.026227,-0.008924,0.015058
1779,14.825000,28468,0.005859,-0.006296,0.020642,0.025242,0.001588,-0.001040,-0.028635,0.024585,0.036083,-0.000054
1779,14.825000,28469,0.007502,-0.002682,0.018671,0.019328,0.001260,-0.000054,-0.029292,0.022942,0.023928,0.033126
1779,14.825000,28470,0.010787,-0.004325,0.019985,0.020971,0.012101,0.001588,-0.041776,0.024256,0.025242,0.038711
1779,14.825000,28471,0.005202,-0.004325,0.020642,0.022285,0.011772,-0.007282,-0.027978,0.011115,0.025242,0.040025
1779,14.825000,28472,0.006845,-0.002354,0.018014,0.021628,0.012101,-0.008924,-0.030935,0.018014,0.012758,0.038382
1779,14.825000,28473,0.000603,-0.000054,0.016372,0.023928,0.013086,-0.007939,-0.030935,0.023599,0.023270,0.039039
1779,14.825000,28474,-0.000711,-0.001368,0.017029,0.021628,0.010130,-0.007610,-0.026007,0.022285,0.023928,0.046267
1779,14.825000,28475,-0.005639,-0.003668,0.017029,0.022613,0.008816,-0.009910,-0.025678,0.020642,0.020314,0.042324
1779,14.825000,28476,-0.004325,-0.008924,0.017357,0.022942,0.011115,-0.009581,-0.027321,0.014729,0.021956,0.039039
1779,14.825000,28477,-0.005967,-0.008267,0.010458,0.023928,0.009801,-0.011224,-0.029621,0.019985,0.041996,0.046267
1779,14.825000,28478,0.001260,-0.008596,0.016043,0.027870,0.010458,-0.011881,-0.026993,0.022613,0.024256,0.043310
1779,14.825000,28479,0.000603,-0.005310,0.015058,0.020971,0.007173,-0.008596,-0.027321,0.023599,0.018343,0.045938
1780,14.833333,28480,-0.002354,-0.006296,0.017357,0.021628,0.004545,-0.011552,-0.026335,0.023270,0.006516,0.035426
1780,14.833333,28481,0.002902,-0.012538,0.018014,0.021628,0.006188,-0.012866,-0.027321,0.026556,0.015058,0.034769
1780,14.833333,28482,0.002245,-0.008596,0.018343,0.021956,0.004217,-0.012209,-0.024364,0.028527,0.016700,0.032797
1780,14.833333,28483,0.002245,-0.005967,0.019657,0.017029,0.010458,-0.012538,-0.024364,0.025899,0.013086,0.029184
1780,14.833333,28484,0.000603,-0.003996,0.017357,0.022613,0.013415,-0.006953,-0.028307,0.024256,0.014729,0.027870
1780,14.833333,28485,0.005202,-0.006953,0.020971,0.023270,0.015386,-0.006953,-0.030278,0.021628,0.010787,0.016372
1780,14.833333,28486,0.006188,-0.015494,0.019657,0.023599,0.010130,-0.007282,-0.027978,0.023928,-0.000711,0.017686
1780,14.833333,28487,0.003231,-0.007282,0.019657,0.011444,0.008487,-0.008924,-0.026335,0.021299,0.013415,0.020314
1780,14.833333,28488,0.005859,-0.010895,0.013415,0.022613,0.009473,-0.007610,-0.023050,0.021956,0.013415,0.016372
1780,14.833333,28489,0.004545,-0.013852,0.016372,0.021956,0.002574,-0.005639,-0.021408,0.022942,0.004545,-0.000054
1780,14.833333,28490,0.006188,-0.014509,0.017357,0.020642,0.009473,-0.006296,-0.026007,0.028198,0.003231,0.003560
1780,14.833333,28491,0.002245,-0.013852,0.022942,0.019657,0.012101,-0.007939,-0.023707,0.028198,-0.013195,-0.004325
1780,14.833333,28492,0.001260,-0.013523,0.018343,0.023270,0.009801,-0.004653,-0.028307,0.026556,0.034440,-0.029949
1780,14.833333,28493,-0.000054,-0.010238,0.021299,0.022613,0.007502,-0.001697,-0.036848,0.022613,0.018014,0.005859
1780,14.833333,28494,0.001260,-0.011881,0.021956,0.025242,0.011115,-0.007282,-0.042761,0.015715,0.018671,0.000274
1780,14.833333,28495,0.004217,-0.010567,0.025242,0.022613,0.006845,0.000274,-0.047032,0.006188,0.005531,-0.002682
1781,14.841667,28496,-0.003996,-0.012538,0.028855,0.020971,0.007502,-0.000383,-0.047689,0.013415,-0.012538,0.000931
1781,14.841667,28497,-0.004982,-0.015823,0.021628,0.021956,0.008487,-0.003668,-0.041447,0.016043,0.023928,0.013744
1781,14.841667,28498,-0.006624,-0.014509,0.023599,0.025242,0.006188,-0.001697,-0.037177,0.018343,0.018014,0.014072
1781,14.841667,28499,-0.003668,-0.015494,0.024256,0.024585,0.003888,-0.000711,-0.033563,0.011115,0.012101,0.006188
1781,14.841667,28500,-0.007282,-0.002025,0.022285,0.027213,0.003560,-0.001040,-0.033563,0.016372,0.013744,0.008816
1781,14.841667,28501,-0.004982,-0.005310,0.023928,0.030826,0.001260,-0.001040,-0.034877,0.020971,0.022613,0.024256
1781,14.841667,28502,-0.001697,-0.002354,0.024913,0.028198,0.001260,0.000274,-0.033891,0.020971,0.016700,0.015386
1781,14.841667,28503,0.002245,-0.004325,0.024913,0.025242,0.000931,-0.002354,-0.034877,0.020971,0.032140,0.040025
1781,14.841667,28504,0.002245,-0.004325,0.024913,0.026556,-0.000054,-0.004325,-0.025350,0.019657,0.030169,0.029841
1781,14.841667,28505,0.001588,-0.002354,0.023928,0.026227,-0.000711,-0.001368,-0.033891,0.025899,0.053494,0.047252
1781,14.841667,28506,0.002574,-0.000711,0.016043,0.027213,-0.001040,-0.000383,-0.031920,0.015715,0.044296,0.066963
1781,14.841667,28507,0.000603,-0.003996,0.016043,0.029841,-0.002025,0.002245,-0.032906,0.019657,0.034112,0.044296
1781,14.841667,28508,-0.001368,-0.002682,0.018014,0.028198,-0.000711,0.004874,-0.031592,0.022613,0.048895,0.051851
1781,14.841667,28509,0.000274,-0.005639,0.018014,0.026884,-0.000383,-0.002354,-0.025350,0.020971,0.054151,0.048895
1781,14.841667,28510,-0.001368,-0.008267,0.018014,0.029184,0.000274,0.004874,-0.035862,0.021956,0.077147,0.049223
1781,14.841667,28511,-0.002354,-0.012866,0.020642,0.025242,0.000931,0.003560,-0.032249,0.020314,0.019985,0.076819
1782,14.850000,28512,-0.005639,-0.011224,0.015386,0.023270,0.005531,0.005202,-0.031263,0.022942,0.028198,0.026227
1782,14.850000,28513,-0.005967,-0.013852,0.017686,0.023599,-0.004325,0.013744,-0.029292,0.025242,0.027541,0.039039
1782,14.850000,28514,-0.004982,-0.017794,0.019985,0.024256,0.002574,0.005531,-0.028964,0.021956,0.033783,0.045281
1782,14.850000,28515,-0.003668,-0.016808,0.016372,0.028855,0.000603,0.009473,-0.032249,0.026556,0.066306,0.038711
1782,14.850000,28516,0.000603,-0.022393,0.017357,0.029512,0.001588,0.007830,-0.028307,0.024585,0.018343,0.050209
1782,14.850000,28517,0.001917,-0.016151,0.020642,0.021956,0.010130,0.009801,-0.029621,0.024585,0.010130,0.016043
1782,14.850000,28518,0.005859,-0.010895,0.021299,0.023599,0.001260,0.008159,-0.021408,0.024913,0.015386,0.021628
1782,14.850000,28519,0.004217,-0.009253,0.021628,0.019000,0.006188,0.007502,-0.030606,0.021628,0.013415,0.035097
1782,14.850000,28520,0.000603,-0.011552,0.021628,0.020314,0.006188,0.009801,-0.032577,0.025242,0.003560,0.035097
1782,14.850000,28521,-0.001697,-0.012538,0.006516,0.022285,0.008159,0.010458,-0.028307,0.022285,0.011444,0.040025
1782,14.850000,28522,-0.000711,-0.010238,0.009144,0.019328,0.013415,0.003231,-0.027978,0.023599,0.006188,0.007173
1782,14.850000,28523,0.003231,-0.007939,0.010787,0.017029,0.011444,0.015386,-0.038819,0.025570,0.001917,0.010787
1782,14.850000,28524,0.010130,-0.007939,0.013744,0.018343,0.012429,0.014729,-0.027321,0.024256,0.000274,-0.006296
1782,14.850000,28525,0.008816,-0.004325,0.008159,0.019328,0.012429,0.006845,-0.026993,0.023599,0.016700,0.006188
1782,14.850000,28526,0.004217,-0.010567,0.015386,0.020971,0.003560,0.004545,-0.026993,0.027870,0.008816,0.008159
1782,14.850000,28527,0.000603,-0.014837,0.017686,0.019000,0.009801,0.013415,-0.028635,0.024913,0.002574,0.020642
1783,14.858333,28528,-0.003668,-0.016480,0.015715,0.022942,0.012758,0.003888,-0.026007,0.026556,0.016043,0.021956
1783,14.858333,28529,-0.000711,-0.019108,0.016043,0.021956,0.013415,0.003231,-0.024693,0.026227,0.003888,0.018671
1783,14.858333,28530,-0.000383,-0.015166,0.014729,0.025570,0.012758,0.004217,-0.025678,0.023599,0.043310,0.013086
1783,14.858333,28531,-0.003339,-0.012538,0.012758,0.023270,0.014401,0.004874,-0.026007,0.029512,0.025242,0.033783
1783,14.858333,28532,-0.003011,-0.008924,0.013744,0.026556,0.018671,0.006516,-0.027650,0.026884,0.020642,0.036411
1783,14.858333,28533,-0.011224,-0.001697,0.013744,0.023928,0.013744,0.001260,-0.032249,0.025242,0.032469,0.041667
1783,14.858333,28534,0.005859,-0.006953,0.016372,0.023928,0.014072,-0.002025,-0.027978,0.022613,0.024913,0.046595
1783,14.858333,28535,0.004874,0.000274,0.017357,0.028527,0.010787,-0.000383,-0.027978,0.023928,0.040025,0.030826
1783,14.858333,28536,0.006516,-0.002354,0.015386,0.029841,0.003888,-0.001040,-0.029949,0.022613,0.024585,0.052837
1783,14.858333,28537,0.005859,-0.002025,0.010787,0.024585,0.006845,-0.003339,-0.024693,0.020642,0.023599,0.053165
1783,14.858333,28538,-0.008924,-0.001368,0.011772,0.023928,0.009473,-0.006624,-0.031592,0.023928,0.049880,0.051194
1783,14.858333,28539,0.001917,-0.000054,0.018343,0.020971,0.010130,-0.006624,-0.026007,0.025242,0.028527,0.054480
1783,14.858333,28540,0.000931,-0.001697,0.019657,0.016372,0.006516,-0.006953,-0.027650,0.024913,0.043967,0.060721
1783,14.858333,28541,-0.000054,-0.002025,0.015715,0.026884,0.007830,-0.014180,-0.026993,0.021956,0.042324,0.052837
1783,14.858333,28542,0.001588,-0.003339,0.019000,0.022942,0.001588,-0.012209,-0.025350,0.022285,0.037068,0.048895
1783,14.858333,28543,0.003560,-0.002354,0.019657,0.023270,0.005531,-0.005639,-0.025678,0.022942,0.020314,0.043638
1784,14.866667,28544,-0.000054,-0.003339,0.026227,0.022942,0.008487,-0.009253,-0.026007,0.025570,-0.003996,0.048238
1784,14.866667,28545,0.000931,-0.004325,0.023599,0.018343,0.011115,-0.011552,-0.026664,0.024256,0.030169,0.055465
1784,14.866667,28546,-0.001368,-0.006624,0.023928,0.021956,0.008487,-0.012209,-0.026993,0.026884,0.022942,0.041667
1784,14.866667,28547,-0.014180,-0.007282,0.022613,0.019657,0.017029,-0.010238,-0.029949,0.028198,0.023599,0.031812
1784,14.866667,28548,-0.005967,-0.004325,0.023599,0.019657,0.015058,-0.008596,-0.025021,0.026884,0.006845,0.017357
1784,14.866667,28549,-0.009253,-0.009910,0.023928,0.020642,0.012101,-0.007282,-0.025350,0.027541,0.004545,0.011772
1784,14.866667,28550,-0.010567,-0.012209,0.027541,0.021299,0.017357,-0.007282,-0.026007,0.025899,0.011115,0.001260
1784,14.866667,28551,-0.012209,-0.013523,0.027541,0.022613,0.018671,-0.007939,-0.025350,0.024913,0.005859,0.004874
1784,14.866667,28552,-0.008596,-0.015823,0.026556,0.020642,0.018343,-0.005639,-0.028635,0.023270,-0.000711,0.003231
1784,14.866667,28553,-0.014837,-0.013523,0.022942,0.021628,0.011772,-0.006953,-0.028307,0.027870,-0.009910,-0.002025
1784,14.866667,28554,-0.011881,-0.010238,0.016372,0.021956,0.009473,-0.006953,-0.026993,0.020314,-0.018780,-0.000383
1784,14.866667,28555,-0.006296,-0.008924,0.028527,0.015386,0.006516,-0.008267,-0.028635,0.022285,0.000274,-0.022065
1784,14.866667,28556,-0.004325,-0.004982,0.024913,0.024585,0.010787,-0.014180,-0.028307,0.022942,-0.003996,-0.015494
1784,14.866667,28557,-0.000711,-0.007282,0.023270,0.023270,0.008159,-0.011224,-0.019765,0.022613,0.001588,-0.018451
1784,14.866667,28558,-0.001040,-0.011552,0.019985,0.024585,0.005531,-0.005639,-0.026664,0.020314,0.011115,-0.006624
1784,14.866667,28559,-0.001368,-0.003996,0.015386,0.023599,0.006188,-0.006296,-0.024364,0.019657,-0.023707,0.021299
1785,14.875000,28560,0.003231,-0.005310,0.018671,0.022942,0.005859,-0.003996,-0.022393,0.024256,-0.008267,-0.017137
1785,14.875000,28561,0.001917,-0.000711,0.017357,0.024913,-0.000054,0.001260,-0.024364,0.027213,-0.001697,0.008487
1785,14.875000,28562,-0.002682,-0.003011,0.017686,0.025242,-0.000383,-0.002354,-0.026993,0.031812,-0.005967,0.020642
1785,14.875000,28563,0.004874,-0.010895,0.017686,0.025570,0.001588,-0.003011,-0.027978,0.022613,0.018671,0.028527
1785,14.875000,28564,0.001260,-0.004653,0.020314,0.018014,0.003888,-0.004325,-0.026335,0.026556,0.013744,0.034440
1785,14.875000,28565,0.001260,-0.005639,0.017029,0.019985,0.017686,-0.005639,-0.026993,0.026227,0.009144,0.032469
1785,14.875000,28566,0.001917,-0.002682,0.016372,0.024256,0.009144,-0.005310,-0.022393,0.026227,0.016372,0.042981
1785,14.875000,28567,-0.000711,-0.003996,0.018671,0.023599,0.012758,-0.004653,-0.029621,0.020971,0.019985,0.046924
1785,14.875000,28568,-0.001368,-0.010895,0.018671,0.025899,0.011772,-0.001368,-0.029292,0.020642,0.013744,0.078790
1785,14.875000,28569,-0.007610,-0.017466,0.013086,0.032140,0.009144,0.003888,-0.030606,0.022285,0.021299,0.042981
1785,14.875000,28570,-0.009581,-0.018780,0.016372,0.024585,0.005859,0.011115,-0.030606,0.021628,0.020971,0.059407
1785,14.875000,28571,-0.007939,-0.011224,0.016700,0.026227,0.007502,0.002245,-0.027650,0.023270,0.034769,0.051523
1785,14.875000,28572,-0.003996,-0.005639,0.019328,0.024585,0.007830,0.004217,-0.027650,0.023928,0.059407,0.059736
1785,14.875000,28573,-0.006296,-0.014837,0.027870,0.022613,0.006845,0.005531,-0.027650,0.025242,0.022285,0.044953
1785,14.875000,28574,-0.009910,-0.015494,0.018014,0.023928,0.004874,0.008487,-0.028307,0.022613,0.019657,0.059736
1785,14.875000,28575,-0.008267,-0.021736,0.023599,0.022613,0.008159,0.014401,-0.026664,0.022285,0.011772,0.051523
1786,14.883333,28576,-0.008267,-0.019437,0.019985,0.025242,0.010458,0.008487,-0.028635,0.025570,0.019985,0.042653
1786,14.883333,28577,-0.005310,-0.014837,0.020314,0.027870,0.006188,0.008487,-0.031592,0.025242,0.012758,0.033783
1786,14.883333,28578,-0.000711,-0.014509,0.021956,0.022942,0.003888,0.006516,-0.031920,0.026556,0.030826,0.014072
1786,14.883333,28579,0.002245,-0.012209,0.021628,0.025899,-0.007610,0.007502,-0.032249,0.025242,0.018343,0.042653
1786,14.883333,28580,0.006516,-0.009253,0.019985,0.022942,0.007830,-0.005967,-0.030278,0.023270,0.016700,0.030826
1786,14.883333,28581,0.011772,-0.006953,0.016372,0.023928,0.005202,0.005202,-0.027978,0.027213,-0.007610,0.009144
1786,14.883333,28582,0.000931,-0.002025,0.018671,0.021299,0.007173,0.002245,-0.029621,0.027213,-0.014180,0.014072
1786,14.883333,28583,0.001260,-0.011552,0.016043,0.024256,0.004874,0.003888,-0.028635,0.022942,0.016700,0.022942
1786,14.883333,28584,0.001260,-0.009910,0.019657,0.027541,-0.006624,0.004874,-0.030935,0.026556,0.008159,0.005531
1786,14.883333,28585,0.003560,-0.007939,0.017357,0.023270,0.010130,0.007502,-0.037505,0.025242,0.008159,0.007830
1786,14.883333,28586,0.006516,-0.007282,0.016700,0.026227,0.008487,0.000603,-0.026993,0.026227,-0.015494,-0.022065
1786,14.883333,28587,0.002245,-0.009581,0.020314,0.024913,0.010787,0.001588,-0.032249,0.021628,0.023599,-0.015494
1786,14.883333,28588,0.002902,-0.006953,0.022613,0.014729,0.009801,-0.001368,-0.032906,0.024256,0.001588,-0.001697
1786,14.883333,28589,0.002902,-0.008267,0.017029,0.027870,0.010787,-0.004653,-0.031263,0.022285,0.003888,-0.010895
1786,14.883333,28590,0.003888,-0.008267,0.017686,0.022285,0.004545,-0.003339,-0.026993,0.024256,0.002574,-0.002354
1786,14.883333,28591,0.005202,-0.012866,0.017357,0.023270,0.008159,-0.004653,-0.032906,0.024585,0.013415,0.005531
1787,14.891667,28592,0.004545,-0.003668,0.011115,0.024256,0.007502,-0.002025,-0.031263,0.023270,0.047909,0.012101
1787,14.891667,28593,0.005531,-0.002682,0.017357,0.024913,-0.003996,-0.001040,-0.032906,0.023270,0.025242,0.014729
1787,14.891667,28594,0.004217,0.001588,0.015058,0.021628,0.009473,0.000931,-0.033891,0.023270,0.025899,0.024913
